Date,Host,Service,Content
"2026-04-14T15:15:40.802Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""SMTL1500RM3UCNC AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""324609"", ""refNum_s"": ""622590""}"
"2026-04-14T14:54:53.638Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""ss26 AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321886"", ""refNum_s"": ""622693""}"
"2026-04-14T14:40:22.268Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""ION106-A AND businessUnit_s:Accu-Tech"", ""userName_s"": ""324687"", ""refNum_s"": """"}"
"2026-04-14T14:30:19.533Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""9461_060U1000 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""621379""}"
"2026-04-14T14:23:51.247Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""fisd048ak* AND salesLocation_s:62401 AND shipLocation_s:12601 AND customerAccount_s:AC0162-0905 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Nolan Ostrander"", ""refNum_s"": """"}"
"2026-04-14T14:21:48.291Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""A0090K2GC80BP600F* AND salesLocation_s:60373 AND shipLocation_s:13429 AND customerAccount_s:AC0159-0721 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alison Moody"", ""refNum_s"": """"}"
"2026-04-14T14:16:51.443Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""10GX12_004100 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326749"", ""refNum_s"": ""622607""}"
"2026-04-14T13:56:43.339Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""CR36B* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0155-5833 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Josephine Trupiano"", ""refNum_s"": """"}"
"2026-04-14T13:52:00.854Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""95-200-99* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-2717 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Chris Seeman"", ""refNum_s"": """"}"
"2026-04-14T13:37:15.975Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cs34p-7w AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227835"", ""refNum_s"": """"}"
"2026-04-14T13:32:12.291Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""02989245074* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0058-2068 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Noah Gelman"", ""refNum_s"": """"}"
"2026-04-14T13:30:30.113Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""11408-001* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-3117 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Amanda Wyckoff"", ""refNum_s"": """"}"
"2026-04-14T13:27:02.959Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""ezp544w* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-4571 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Steve Kurtinitis"", ""refNum_s"": """"}"
"2026-04-14T13:26:48.869Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""HC6RPEB* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-2668 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Parker Mitchell"", ""refNum_s"": """"}"
"2026-04-14T13:26:26.354Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""T00023000 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235882"", ""refNum_s"": """"}"
"2026-04-14T13:20:17.888Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CCH-CS12-A9-P00RE AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""238320"", ""refNum_s"": ""622548""}"
"2026-04-14T13:20:13.102Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""PE9098* AND salesLocation_s:61997 AND shipLocation_s:12114 AND customerAccount_s:AC0160-0361 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Melisha Savage"", ""refNum_s"": """"}"
"2026-04-14T13:13:34.402Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""12/2 fire alarm* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0058-2068 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Noah Gelman"", ""refNum_s"": """"}"
"2026-04-14T13:01:58.467Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""PNO-A9311RLP* AND salesLocation_s:61962 AND shipLocation_s:16023 AND customerAccount_s:AC0186-3068 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jennie Robinson"", ""refNum_s"": """"}"
"2026-04-14T12:57:39.462Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""6110G-RW6* AND salesLocation_s:62399 AND shipLocation_s:15812 AND customerAccount_s:AC0186-7883 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Dennis Donegan"", ""refNum_s"": """"}"
"2026-04-14T12:51:12.636Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""rg6 plenum* AND businessUnit_s:Accu-Tech AND shipLocation_s:12304 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-14T12:50:35.365Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""AX102665 AND shipLocation_s:14810 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308661"", ""refNum_s"": ""622203""}"
"2026-04-14T12:34:33.094Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""lmr-600* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6317 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kelly Szymanski"", ""refNum_s"": """"}"
"2026-04-14T12:13:23.322Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""cch-04U* AND salesLocation_s:61996 AND shipLocation_s:12304 AND customerAccount_s:AC0158-1468 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Matt Daly"", ""refNum_s"": """"}"
"2026-04-14T12:12:20.145Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""mctp6bi- AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""622473""}"
"2026-04-14T01:08:35.535Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""UTP28X3BU AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226011"", ""refNum_s"": """"}"
"2026-04-13T23:35:38.465Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""WASHER_SPL_KIT_EG AND shipLocation_s:15414 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216112"", ""refNum_s"": ""621773""}"
"2026-04-13T22:35:59.714Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""002Z48-21V31M29 AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328811"", ""refNum_s"": ""622411""}"
"2026-04-13T21:53:18.806Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""1-0 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""622392""}"
"2026-04-13T21:47:54.763Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""FX2ERLNLNSNM002 AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235882"", ""refNum_s"": ""622387""}"
"2026-04-13T21:37:08.180Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""mc6a10- AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""619500""}"
"2026-04-13T21:21:37.834Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""10GXS13004A1000 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": ""622369""}"
"2026-04-13T21:05:16.741Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""THT-9-427- AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233642"", ""refNum_s"": ""622359""}"
"2026-04-13T20:59:16.347Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""852-LL2-066 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""303596"", ""refNum_s"": ""621595""}"
"2026-04-13T20:57:17.533Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""T-45BIW AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""212861"", ""refNum_s"": ""622335""}"
"2026-04-13T20:48:24.902Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""41084-BI AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""320529"", ""refNum_s"": ""622321""}"
"2026-04-13T20:47:35.161Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""cs34p-7w* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-13T20:40:41.753Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""AX102249* AND salesLocation_s:61996 AND shipLocation_s:12304 AND customerAccount_s:AC0158-0883 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Chris Keith"", ""refNum_s"": """"}"
"2026-04-13T20:40:18.817Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""tmgb-a20l AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""621664""}"
"2026-04-13T20:36:17.547Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""j931* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0084-8010 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Daniel Chase"", ""refNum_s"": """"}"
"2026-04-13T20:35:19.126Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""576-110-005 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326749"", ""refNum_s"": ""621832""}"
"2026-04-13T20:26:41.663Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""smt1500rm2 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326749"", ""refNum_s"": ""621832""}"
"2026-04-13T20:26:39.502Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""smt1500 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326749"", ""refNum_s"": ""621832""}"
"2026-04-13T20:25:21.440Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""072T88-T3190-29.* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0163-4076 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ryan Punsalan"", ""refNum_s"": """"}"
"2026-04-13T20:22:38.249Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""040402 AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328811"", ""refNum_s"": ""622269""}"
"2026-04-13T20:20:50.903Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""41296-MMW AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235327"", ""refNum_s"": ""620924""}"
"2026-04-13T20:20:34.311Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""5nf4 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": """"}"
"2026-04-13T20:12:24.773Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""40 AND shipLocation_s:15009 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308831"", ""refNum_s"": ""622254""}"
"2026-04-13T20:04:32.347Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cs34o-0 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""210666"", ""refNum_s"": ""622266""}"
"2026-04-13T20:02:50.754Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""foas AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""210666"", ""refNum_s"": ""622266""}"
"2026-04-13T19:58:00.916Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""AX101321* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0159-0059 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""John Croucher"", ""refNum_s"": """"}"
"2026-04-13T19:46:56.410Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": "" 1030954AT* AND businessUnit_s:Accu-Tech AND shipLocation_s:12304 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-13T19:43:31.409Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""760249148* AND businessUnit_s:Accu-Tech AND shipLocation_s:16043 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-13T19:42:58.695Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""40164-001 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329137"", ""refNum_s"": ""622158""}"
"2026-04-13T19:38:02.904Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""m10l-262* AND businessUnit_s:Accu-Tech AND shipLocation_s:16043 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-13T19:33:57.972Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""OR-404TJ6 AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""238367"", ""refNum_s"": ""612582""}"
"2026-04-13T19:28:59.602Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""BCH12-W2 AND shipLocation_s:13417 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""310311"", ""refNum_s"": ""622169""}"
"2026-04-13T19:17:06.276Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""95- AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223220"", ""refNum_s"": ""621078""}"
"2026-04-13T19:06:49.334Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""fp-lbl-4p* AND salesLocation_s:61997 AND shipLocation_s:12114 AND customerAccount_s:AC0162-3085 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ignacio Torres"", ""refNum_s"": """"}"
"2026-04-13T19:06:21.929Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""pft-1ru-10 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227658"", ""refNum_s"": ""621951""}"
"2026-04-13T19:02:26.359Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cs AND shipLocation_s:14509 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316066"", ""refNum_s"": ""622114""}"
"2026-04-13T18:50:49.113Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""6B-246-4 AND shipLocation_s:13417 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""323948"", ""refNum_s"": ""622112""}"
"2026-04-13T18:33:50.473Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""401045290 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": ""622083""}"
"2026-04-13T18:33:24.103Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""lynx3-lcupc-sm-25 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": ""622069""}"
"2026-04-13T18:29:54.548Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""40300547-00* AND salesLocation_s:62400 AND shipLocation_s:14112 AND customerAccount_s:AC0189-0389 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Matthew Hosford"", ""refNum_s"": """"}"
"2026-04-13T18:27:27.656Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""4g2450/ AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""236339"", ""refNum_s"": ""622071""}"
"2026-04-13T17:51:19.413Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""6000UE8771000 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""303596"", ""refNum_s"": ""622014""}"
"2026-04-13T17:51:18.029Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""VP9571A AND businessUnit_s:Accu-Tech"", ""userName_s"": ""302568"", ""refNum_s"": """"}"
"2026-04-13T17:50:16.576Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""t1000x000vpn-bk* AND businessUnit_s:Accu-Tech AND shipLocation_s:15642 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-13T17:43:29.446Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""13930-701* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-13T17:27:05.484Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""DPLN25_732 AND shipLocation_s:14810 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308661"", ""refNum_s"": ""618919""}"
